Date,index,FX,GDP,CPI,RFR,UR,BOP,GFCF
04/12/09,32105.39063,12.6551,1.656500945,12.41749,5.07,5.350731,-0.167186,-9.217656532
07/12/09,32085.16992,12.6636,1.656500945,12.41749,5.07,5.350731,-0.167186,-9.217656532
08/12/09,31710.39063,12.923,1.656500945,12.41749,5.07,5.350731,-0.167186,-9.217656532
09/12/09,31670.21094,12.8878,1.656500945,12.41749,5.07,5.350731,-0.167186,-9.217656532
10/12/09,31916.59961,12.9329,1.656500945,12.41749,5.07,5.350731,-0.167186,-9.217656532
11/12/09,31901.68945,12.8827,1.656500945,12.41749,5.07,5.350731,-0.167186,-9.217656532
14/12/09,32009.88086,12.7379,1.656500945,12.41749,5.07,5.350731,-0.167186,-9.217656532
15/12/09,31902.59961,12.6938,1.656500945,12.41749,5.07,5.350731,-0.167186,-9.217656532
16/12/09,31956.25,12.7186,1.656500945,12.41749,5.07,5.350731,-0.167186,-9.217656532
17/12/09,31948.41016,12.8754,1.656500945,12.41749,5.07,5.350731,-0.167186,-9.217656532
18/12/09,31834.07031,12.8374,1.656500945,12.41749,5.07,5.350731,-0.167186,-9.217656532
21/12/09,31799.23047,12.9233,1.656500945,12.41749,5.07,5.350731,-0.167186,-9.217656532
22/12/09,32240.32031,12.882,1.656500945,12.41749,5.07,5.350731,-0.167186,-9.217656532
23/12/09,32450.23047,12.9005,1.656500945,12.41749,5.07,5.350731,-0.167186,-9.217656532
24/12/09,32548.5293,12.8537,1.656500945,12.41749,5.07,5.350731,-0.167186,-9.217656532
25/12/09,32548.5293,12.86,1.656500945,12.41749,5.07,5.350731,-0.167186,-9.217656532
28/12/09,32610.50977,13.0227,1.656500945,12.41749,5.07,5.350731,-0.167186,-9.217656532
29/12/09,32626.28906,13.0077,1.656500945,12.41749,5.07,5.350731,-0.167186,-9.217656532
30/12/09,32448.74023,13.0627,1.656500945,12.41749,5.07,5.350731,-0.167186,-9.217656532
31/12/09,32120.4707,13.084,1.656500945,12.41749,5.07,5.350731,-0.167186,-9.217656532
01/01/10,32120.4707,13.0681,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
04/01/10,32758.5293,12.8718,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
05/01/10,32732.75977,12.8108,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
06/01/10,32830.16016,12.7395,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
07/01/10,33064.57031,12.7602,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
08/01/10,32892.03906,12.6842,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
11/01/10,32935.37891,12.7336,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
12/01/10,32792.66016,12.8008,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
13/01/10,32836.07813,12.694,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
14/01/10,32729.58008,12.6702,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
15/01/10,32262.30078,12.6915,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
18/01/10,32482.73047,12.6582,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
19/01/10,32473.05078,12.6386,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
20/01/10,32025.33984,12.7519,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
21/01/10,31205.30078,12.9497,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
22/01/10,30830.91016,12.9702,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
25/01/10,30465.06055,12.8558,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
26/01/10,30651.56055,12.8695,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
27/01/10,30610.83008,12.9465,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
28/01/10,30811.34961,13.0498,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
29/01/10,30391.60938,13.0835,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
01/02/10,30391.60938,12.8876,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
02/02/10,30876.65039,12.8728,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
03/02/10,31287.03906,12.9482,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
04/02/10,30603.71094,13.1533,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
05/02/10,30630.73047,13.127,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
08/02/10,30649.43945,13.2303,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
09/02/10,30818.48047,12.9923,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
10/02/10,30746.05078,13.10525,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
11/02/10,30845.63086,12.934,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
12/02/10,31005.74023,12.9337,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
15/02/10,31038.32031,12.93411,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
16/02/10,31644.76953,12.8404,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
17/02/10,31892.11914,12.87119,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
18/02/10,32170.78906,12.8884,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
19/02/10,32172.10938,12.8,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
22/02/10,32034.33984,12.8054,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
23/02/10,31850.24023,12.9219,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
24/02/10,31788.53906,12.80229,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
25/02/10,31649.09961,12.793,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
26/02/10,31634.53906,12.7684,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
01/03/10,31765.14063,12.7293,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
02/03/10,32055.03906,12.7286,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
03/03/10,32353.53906,12.6991,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
04/03/10,32202,12.7075,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
05/03/10,32436.5293,12.6241,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
08/03/10,32520.26953,12.6658,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
09/03/10,32514.16992,12.6236,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
10/03/10,32505.75977,12.5868,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
11/03/10,32602.93945,12.5677,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
12/03/10,32578.05078,12.518,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
15/03/10,32578.05078,12.5365,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
16/03/10,32723.90039,12.5159,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
17/03/10,32798.30078,12.4522,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
18/03/10,32969.82813,12.5139,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
19/03/10,33022.83984,12.5613,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
22/03/10,33142.01953,12.5177,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
23/03/10,33361.26953,12.4858,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
24/03/10,33160.96875,12.5809,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
25/03/10,33164.32813,12.546,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
26/03/10,33147.80859,12.4963,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
29/03/10,33416.10156,12.421,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
30/03/10,33399.46094,12.3548,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
31/03/10,33266.42969,12.3553,1.054248257,12.41749,4.95,5.476494,-0.5013245,4.067511757
01/04/10,33266.42969,12.30621,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
02/04/10,33266.42969,12.294,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
05/04/10,33648.89063,12.236,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
06/04/10,33801.21094,12.2131,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
07/04/10,33632.35156,12.2924,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
08/04/10,33567.35156,12.2116,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
09/04/10,33840.85156,12.174,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
12/04/10,33852.39063,12.1522,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
13/04/10,33819.03906,12.1813,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
14/04/10,34113.92969,12.1838,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
15/04/10,34134.23047,12.1663,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
16/04/10,33621.39063,12.2647,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
19/04/10,33439.76953,12.23601,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
20/04/10,33813.16016,12.208,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
21/04/10,33517.17969,12.1723,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
22/04/10,33658.37109,12.1997,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
23/04/10,33853.69141,12.17,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
26/04/10,33771.55078,12.136,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
27/04/10,32679.35938,12.3697,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
28/04/10,32952.85938,12.3316,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
29/04/10,32861,12.1912,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
30/04/10,32687.32031,12.3018,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
03/05/10,32687.32031,12.254,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
04/05/10,32120.65039,12.539,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
05/05/10,31995.2793,12.7272,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
06/05/10,31398.9707,12.9724,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
07/05/10,31488.82031,12.823,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
10/05/10,32276.91992,12.4471,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
11/05/10,32119.10938,12.51429,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
12/05/10,32379.63086,12.3704,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
13/05/10,32342.42969,12.4222,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
14/05/10,31812.73047,12.5808,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
17/05/10,31580.63086,12.5816,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
18/05/10,31136.34961,12.7744,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
19/05/10,30992.75977,12.8055,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
20/05/10,30368.08008,13.1113,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
21/05/10,30629.15039,12.9404,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
24/05/10,30759.48047,13.0199,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
25/05/10,30634.16992,12.9971,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
26/05/10,31328.49023,13.078,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
27/05/10,32056.16016,12.7961,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
28/05/10,31547.55078,12.9368,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
31/05/10,32038.5293,12.90679,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
01/06/10,31245.83008,12.9625,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
02/06/10,31411.91016,12.7693,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
03/06/10,31331.85938,12.75,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
04/06/10,30992.65039,12.9523,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
07/06/10,30739.00977,12.9802,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
08/06/10,31059.83008,12.8503,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
09/06/10,31209.33008,12.8551,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
10/06/10,31910.2207,12.6847,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
11/06/10,32124.2793,12.6496,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
14/06/10,32238.41016,12.6831,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
15/06/10,32685.40039,12.5719,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
16/06/10,32805.62891,12.5911,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
17/06/10,32775.33984,12.5808,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
18/06/10,32814.62109,12.5398,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
21/06/10,32882,12.5331,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
22/06/10,32470.69922,12.614,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
23/06/10,32663.28906,12.6234,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
24/06/10,32312.75977,12.7143,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
25/06/10,32607.13086,12.6404,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
28/06/10,32568.18945,12.7242,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
29/06/10,31473.19922,12.892,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
30/06/10,31156.9707,12.9297,1.090922925,12.41749,4.95,5.476494,-0.0308961,5.358027577
01/07/10,31197.03906,13.003,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
02/07/10,31379.66992,13.0781,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
05/07/10,31391.44922,13.0519,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
06/07/10,31533.58008,12.959,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
07/07/10,32035.18945,12.8369,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
08/07/10,31960.64063,12.7659,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
09/07/10,32004.31055,12.7659,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
12/07/10,31870.55078,12.8188,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
13/07/10,32185.19922,12.673,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
14/07/10,32305.71094,12.704,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
15/07/10,32381.06055,12.7625,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
16/07/10,31783.39063,12.9115,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
19/07/10,31845.88086,12.89104,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
20/07/10,32024.26953,12.7523,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
21/07/10,32108.99023,12.8519,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
22/07/10,32720.75977,12.7507,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
23/07/10,32806.03125,12.7322,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
26/07/10,32958.89063,12.6721,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
27/07/10,32695.31055,12.6729,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
28/07/10,32665.56055,12.70529,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
29/07/10,32463.7207,12.71529,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
30/07/10,32308.74023,12.633,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
02/08/10,32816.51953,12.56779,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
03/08/10,32768.07813,12.5835,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
04/08/10,32900.48047,12.5141,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
05/08/10,32907.19141,12.5508,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
06/08/10,32917.92188,12.6848,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
09/08/10,32837.57031,12.613,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
10/08/10,32685.51953,12.596,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
11/08/10,32058.57031,12.7697,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
12/08/10,32041.13086,12.729,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
13/08/10,32099.75,12.729,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
16/08/10,32119.88086,12.654,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
17/08/10,32286.08008,12.593,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
18/08/10,32408.30078,12.629,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
19/08/10,32153.63086,12.705,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
20/08/10,32291.66992,12.755,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
23/08/10,32142.66992,12.9213,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
24/08/10,31364.89063,12.934,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
25/08/10,31453.7207,12.984,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
26/08/10,31217.99023,13.071,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
27/08/10,31755.34961,13.032,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
30/08/10,31382.66992,13.151,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
31/08/10,31679.84961,13.208,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
01/09/10,32339.23047,13.0571,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
02/09/10,32417.33008,13.034,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
03/09/10,32592.86914,12.935,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
06/09/10,32746.66992,12.938,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
07/09/10,32448.40039,13.0581,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
08/09/10,32409.59961,13.037,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
09/09/10,32518.98047,13.003,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
10/09/10,32626.86914,12.921,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
13/09/10,32921.62891,12.858,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
14/09/10,33058,12.835,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
15/09/10,33046.69141,12.788,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
16/09/10,33046.69141,12.781,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
17/09/10,33046.69141,12.779,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
20/09/10,33273.53125,12.777,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
21/09/10,33296.69141,12.707,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
22/09/10,33207.21094,12.627,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
23/09/10,33091.12891,12.643,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
24/09/10,33280.75,12.551,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
27/09/10,33122.44141,12.571,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
28/09/10,33258.53125,12.486,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
29/09/10,33186.76172,12.535,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
30/09/10,33330.33984,12.594,0.950609895,12.41749,4.95,5.476494,0.3207054,3.170509452
01/10/10,33807.48047,12.533,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
04/10/10,34040.17188,12.615,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
05/10/10,34257.39844,12.47,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
06/10/10,34370.64063,12.468,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
07/10/10,34257.80859,12.555,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
08/10/10,34464.82031,12.407,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
11/10/10,34465.41016,12.452,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
12/10/10,34437.39063,12.407,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
13/10/10,34798.64844,12.377,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
14/10/10,34836.5,12.402,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
15/10/10,34741.53906,12.431,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
18/10/10,34919.30859,12.403,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
19/10/10,34452.21094,12.525,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
20/10/10,34880.46875,12.387,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
21/10/10,34965.25,12.374,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
22/10/10,35120.87891,12.345,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
25/10/10,35262.89063,12.352,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
26/10/10,35373.39063,12.404,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
27/10/10,35262.89844,12.452,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
28/10/10,35376.71875,12.363,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
29/10/10,35568.21875,12.342,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
01/11/10,35722.71094,12.329,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
02/11/10,35722.71094,12.287,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
03/11/10,35843.80859,12.246,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
04/11/10,36198.60156,12.232,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
05/11/10,36317.51172,12.198,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
08/11/10,36543.39063,12.229,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
09/11/10,36198.03125,12.295,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
10/11/10,36417.46875,12.2336,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
11/11/10,36304.53906,12.252,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
12/11/10,36057.39063,12.337,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
15/11/10,36057.39063,12.275,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
16/11/10,35648.21094,12.414,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
17/11/10,35842.48047,12.3639,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
18/11/10,36322.12109,12.266,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
19/11/10,36601.39844,12.262,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
22/11/10,36710.46094,12.29,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
23/11/10,36271.82813,12.473,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
24/11/10,37079.28125,12.3684,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
25/11/10,36969.19922,12.367,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
26/11/10,36904.53125,12.4784,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
29/11/10,36890.60938,12.4816,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
30/11/10,36817.32031,12.4795,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
01/12/10,37277.55859,12.3934,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
02/12/10,37399.46875,12.3206,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
03/12/10,37385.91016,12.33,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
06/12/10,37737.12891,12.3643,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
07/12/10,37880.12891,12.4812,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
08/12/10,37617.76953,12.39949,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
09/12/10,37567.39063,12.4731,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
10/12/10,37677.78125,12.4435,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
13/12/10,37894.33984,12.3968,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
14/12/10,37901.03906,12.3759,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
15/12/10,37676.55078,12.4619,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
16/12/10,37832.85938,12.40367,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
17/12/10,37997.33984,12.407,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
20/12/10,37975.48047,12.402,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
21/12/10,38230.85938,12.352,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
22/12/10,38172.91016,12.297,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
23/12/10,38131.46875,12.349,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
24/12/10,38131.46875,12.3549,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
27/12/10,38132.85156,12.353,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
28/12/10,38147.51172,12.37729,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
29/12/10,38230.19922,12.354,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
30/12/10,38243.14063,12.37179,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
31/12/10,38243.14063,12.3316,0.768467929,12.41749,4.95,5.476494,-1.353305,6.077823996
03/01/11,38605.80078,12.2417,0.765949466,12.41749,4.81,5.034077,-0.9382182,3.457916824
04/01/11,38542.16016,12.237,0.765949466,12.41749,4.81,5.034077,-0.9382182,3.457916824
05/01/11,38696.23828,12.185,0.765949466,12.41749,4.81,5.034077,-0.9382182,3.457916824
